#idim1(1) idim2(2) catim1(3) catim2(4) crap(5) crap(6) labpair[0,1](7) islearn[0,1](8)
142 242 5 7 0 0 0 0 
142 244 5 7 0 0 0 0 
142 246 5 7 0 0 0 0 
142 248 5 7 0 0 0 0 
142 250 5 7 0 0 0 0 
142 252 5 7 0 0 0 0 
142 254 5 7 0 0 0 0 
144 101 5 7 0 0 0 0 
144 103 5 7 0 0 0 0 
144 105 5 7 0 0 0 0 
144 107 5 7 0 0 0 0 
144 109 5 7 0 0 0 0 
144 111 5 7 0 0 0 0 
144 113 5 7 0 0 0 0 
144 115 5 7 0 0 0 0 
144 117 5 7 0 0 0 0 
144 119 5 7 0 0 0 0 
144 238 5 7 0 0 0 0 
144 240 5 7 0 0 0 0 
144 242 5 7 0 0 0 0 
144 244 5 7 0 0 0 0 
144 246 5 7 0 0 0 0 
144 248 5 7 0 0 0 0 
144 250 5 7 0 0 0 0 
144 252 5 7 0 0 0 0 
144 254 5 7 0 0 0 0 
146 101 5 7 0 0 0 0 
146 103 5 7 0 0 0 0 
146 105 5 7 0 0 0 0 
146 107 5 7 0 0 0 0 
146 109 5 7 0 0 0 0 
146 111 5 7 0 0 0 0 
146 113 5 7 0 0 0 0 
146 115 5 7 0 0 0 0 
146 117 5 7 0 0 0 0 
146 119 5 7 0 0 0 0 
146 238 5 7 0 0 0 0 
146 240 5 7 0 0 0 0 
146 242 5 7 0 0 0 0 
146 244 5 7 0 0 0 0 
146 246 5 7 0 0 0 0 
146 248 5 7 0 0 0 0 
146 250 5 7 0 0 0 0 
146 252 5 7 0 0 0 0 
146 254 5 7 0 0 0 0 
100 120 5 8 0 0 0 0 
100 121 5 8 0 0 0 0 
100 122 5 8 0 0 0 0 
100 123 5 8 0 0 0 0 
100 124 5 8 0 0 0 0 
100 125 5 8 0 0 0 0 
100 126 5 8 0 0 0 0 
100 127 5 8 0 0 0 0 
100 128 5 8 0 0 0 0 
100 167 5 8 0 0 0 0 
100 169 5 8 0 0 0 0 
100 171 5 8 0 0 0 0 
100 173 5 8 0 0 0 0 
100 175 5 8 0 0 0 0 
100 177 5 8 0 0 0 0 
100 179 5 8 0 0 0 0 
100 181 5 8 0 0 0 0 
100 183 5 8 0 0 0 0 
102 120 5 8 0 0 0 0 
102 121 5 8 0 0 0 0 
102 122 5 8 0 0 0 0 
102 123 5 8 0 0 0 0 
102 124 5 8 0 0 0 0 
102 125 5 8 0 0 0 0 
102 126 5 8 0 0 0 0 
102 127 5 8 0 0 0 0 
102 128 5 8 0 0 0 0 
102 167 5 8 0 0 0 0 
102 169 5 8 0 0 0 0 
102 171 5 8 0 0 0 0 
102 173 5 8 0 0 0 0 
102 175 5 8 0 0 0 0 
102 177 5 8 0 0 0 0 
102 179 5 8 0 0 0 0 
102 181 5 8 0 0 0 0 
102 183 5 8 0 0 0 0 
104 120 5 8 0 0 0 0 
104 121 5 8 0 0 0 0 
104 122 5 8 0 0 0 0 
104 123 5 8 0 0 0 0 
104 124 5 8 0 0 0 0 
104 125 5 8 0 0 0 0 
104 126 5 8 0 0 0 0 
104 127 5 8 0 0 0 0 
104 128 5 8 0 0 0 0 
104 167 5 8 0 0 0 0 
104 169 5 8 0 0 0 0 
104 171 5 8 0 0 0 0 
104 173 5 8 0 0 0 0 
104 175 5 8 0 0 0 0 
104 177 5 8 0 0 0 0 
104 179 5 8 0 0 0 0 
104 181 5 8 0 0 0 0 
104 183 5 8 0 0 0 0 
106 120 5 8 0 0 0 0 
106 121 5 8 0 0 0 0 
106 122 5 8 0 0 0 0 
106 123 5 8 0 0 0 0 
106 124 5 8 0 0 0 0 
106 125 5 8 0 0 0 0 
106 126 5 8 0 0 0 0 
106 127 5 8 0 0 0 0 
106 128 5 8 0 0 0 0 
106 167 5 8 0 0 0 0 
106 169 5 8 0 0 0 0 
106 171 5 8 0 0 0 0 
106 173 5 8 0 0 0 0 
106 175 5 8 0 0 0 0 
106 177 5 8 0 0 0 0 
106 179 5 8 0 0 0 0 
106 181 5 8 0 0 0 0 
106 183 5 8 0 0 0 0 
108 120 5 8 0 0 0 0 
108 121 5 8 0 0 0 0 
108 122 5 8 0 0 0 0 
108 123 5 8 0 0 0 0 
108 124 5 8 0 0 0 0 
108 125 5 8 0 0 0 0 
108 126 5 8 0 0 0 0 
108 127 5 8 0 0 0 0 
108 128 5 8 0 0 0 0 
108 167 5 8 0 0 0 0 
108 169 5 8 0 0 0 0 
108 171 5 8 0 0 0 0 
108 173 5 8 0 0 0 0 
108 175 5 8 0 0 0 0 
108 177 5 8 0 0 0 0 
108 179 5 8 0 0 0 0 
108 181 5 8 0 0 0 0 
108 183 5 8 0 0 0 0 
110 120 5 8 0 0 0 0 
110 121 5 8 0 0 0 0 
110 122 5 8 0 0 0 0 
110 123 5 8 0 0 0 0 
110 124 5 8 0 0 0 0 
110 125 5 8 0 0 0 0 
110 126 5 8 0 0 0 0 
110 127 5 8 0 0 0 0 
110 128 5 8 0 0 0 0 
110 167 5 8 0 0 0 0 
110 169 5 8 0 0 0 0 
110 171 5 8 0 0 0 0 
110 173 5 8 0 0 0 0 
110 175 5 8 0 0 0 0 
110 177 5 8 0 0 0 0 
110 179 5 8 0 0 0 0 
110 181 5 8 0 0 0 0 
110 183 5 8 0 0 0 0 
112 120 5 8 0 0 0 0 
112 121 5 8 0 0 0 0 
112 122 5 8 0 0 0 0 
112 123 5 8 0 0 0 0 
112 124 5 8 0 0 0 0 
112 125 5 8 0 0 0 0 
112 126 5 8 0 0 0 0 
112 127 5 8 0 0 0 0 
112 128 5 8 0 0 0 0 
112 167 5 8 0 0 0 0 
112 169 5 8 0 0 0 0 
112 171 5 8 0 0 0 0 
112 173 5 8 0 0 0 0 
112 175 5 8 0 0 0 0 
112 177 5 8 0 0 0 0 
112 179 5 8 0 0 0 0 
112 181 5 8 0 0 0 0 
112 183 5 8 0 0 0 0 
114 120 5 8 0 0 0 0 
114 121 5 8 0 0 0 0 
114 122 5 8 0 0 0 0 
114 123 5 8 0 0 0 0 
114 124 5 8 0 0 0 0 
114 125 5 8 0 0 0 0 
114 126 5 8 0 0 0 0 
114 127 5 8 0 0 0 0 
114 128 5 8 0 0 0 0 
114 167 5 8 0 0 0 0 
114 169 5 8 0 0 0 0 
114 171 5 8 0 0 0 0 
114 173 5 8 0 0 0 0 
114 175 5 8 0 0 0 0 
114 177 5 8 0 0 0 0 
114 179 5 8 0 0 0 0 
114 181 5 8 0 0 0 0 
114 183 5 8 0 0 0 0 
116 120 5 8 0 0 0 0 
116 121 5 8 0 0 0 0 
116 122 5 8 0 0 0 0 
116 123 5 8 0 0 0 0 
116 124 5 8 0 0 0 0 
116 125 5 8 0 0 0 0 
116 126 5 8 0 0 0 0 
116 127 5 8 0 0 0 0 
116 128 5 8 0 0 0 0 
116 167 5 8 0 0 0 0 
116 169 5 8 0 0 0 0 
116 171 5 8 0 0 0 0 
116 173 5 8 0 0 0 0 
116 175 5 8 0 0 0 0 
116 177 5 8 0 0 0 0 
116 179 5 8 0 0 0 0 
116 181 5 8 0 0 0 0 
116 183 5 8 0 0 0 0 
118 120 5 8 0 0 0 0 
118 121 5 8 0 0 0 0 
118 122 5 8 0 0 0 0 
118 123 5 8 0 0 0 0 
118 124 5 8 0 0 0 0 
118 125 5 8 0 0 0 0 
118 126 5 8 0 0 0 0 
118 127 5 8 0 0 0 0 
118 128 5 8 0 0 0 0 
118 167 5 8 0 0 0 0 
118 169 5 8 0 0 0 0 
118 171 5 8 0 0 0 0 
118 173 5 8 0 0 0 0 
118 175 5 8 0 0 0 0 
118 177 5 8 0 0 0 0 
118 179 5 8 0 0 0 0 
118 181 5 8 0 0 0 0 
118 183 5 8 0 0 0 0 
129 120 5 8 0 0 0 0 
129 121 5 8 0 0 0 0 
129 122 5 8 0 0 0 0 
129 123 5 8 0 0 0 0 
129 124 5 8 0 0 0 0 
129 125 5 8 0 0 0 0 
129 126 5 8 0 0 0 0 
129 127 5 8 0 0 0 0 
129 128 5 8 0 0 0 0 
129 167 5 8 0 0 0 0 
129 169 5 8 0 0 0 0 
129 171 5 8 0 0 0 0 
129 173 5 8 0 0 0 0 
129 175 5 8 0 0 0 0 
129 177 5 8 0 0 0 0 
129 179 5 8 0 0 0 0 
129 181 5 8 0 0 0 0 
129 183 5 8 0 0 0 0 
131 120 5 8 0 0 0 0 
131 121 5 8 0 0 0 0 
131 122 5 8 0 0 0 0 
131 123 5 8 0 0 0 0 
131 124 5 8 0 0 0 0 
131 125 5 8 0 0 0 0 
131 126 5 8 0 0 0 0 
131 127 5 8 0 0 0 0 
131 128 5 8 0 0 0 0 
131 167 5 8 0 0 0 0 
131 169 5 8 0 0 0 0 
131 171 5 8 0 0 0 0 
131 173 5 8 0 0 0 0 
131 175 5 8 0 0 0 0 
131 177 5 8 0 0 0 0 
131 179 5 8 0 0 0 0 
131 181 5 8 0 0 0 0 
131 183 5 8 0 0 0 0 
133 120 5 8 0 0 0 0 
133 121 5 8 0 0 0 0 
133 122 5 8 0 0 0 0 
133 123 5 8 0 0 0 0 
133 124 5 8 0 0 0 0 
133 125 5 8 0 0 0 0 
133 126 5 8 0 0 0 0 
133 127 5 8 0 0 0 0 
133 128 5 8 0 0 0 0 
133 167 5 8 0 0 0 0 
133 169 5 8 0 0 0 0 
133 171 5 8 0 0 0 0 
133 173 5 8 0 0 0 0 
133 175 5 8 0 0 0 0 
133 177 5 8 0 0 0 0 
133 179 5 8 0 0 0 0 
133 181 5 8 0 0 0 0 
133 183 5 8 0 0 0 0 
136 120 5 8 0 0 0 0 
136 121 5 8 0 0 0 0 
136 122 5 8 0 0 0 0 
136 123 5 8 0 0 0 0 
136 124 5 8 0 0 0 0 
136 125 5 8 0 0 0 0 
136 126 5 8 0 0 0 0 
136 127 5 8 0 0 0 0 
136 128 5 8 0 0 0 0 
136 167 5 8 0 0 0 0 
136 169 5 8 0 0 0 0 
136 171 5 8 0 0 0 0 
136 173 5 8 0 0 0 0 
136 175 5 8 0 0 0 0 
136 177 5 8 0 0 0 0 
136 179 5 8 0 0 0 0 
136 181 5 8 0 0 0 0 
136 183 5 8 0 0 0 0 
138 120 5 8 0 0 0 0 
138 121 5 8 0 0 0 0 
138 122 5 8 0 0 0 0 
138 123 5 8 0 0 0 0 
138 124 5 8 0 0 0 0 
138 125 5 8 0 0 0 0 
138 126 5 8 0 0 0 0 
138 127 5 8 0 0 0 0 
138 128 5 8 0 0 0 0 
138 167 5 8 0 0 0 0 
138 169 5 8 0 0 0 0 
138 171 5 8 0 0 0 0 
138 173 5 8 0 0 0 0 
138 175 5 8 0 0 0 0 
138 177 5 8 0 0 0 0 
138 179 5 8 0 0 0 0 
138 181 5 8 0 0 0 0 
138 183 5 8 0 0 0 0 
140 120 5 8 0 0 0 0 
140 121 5 8 0 0 0 0 
140 122 5 8 0 0 0 0 
140 123 5 8 0 0 0 0 
140 124 5 8 0 0 0 0 
140 125 5 8 0 0 0 0 
140 126 5 8 0 0 0 0 
140 127 5 8 0 0 0 0 
140 128 5 8 0 0 0 0 
140 167 5 8 0 0 0 0 
140 169 5 8 0 0 0 0 
140 171 5 8 0 0 0 0 
140 173 5 8 0 0 0 0 
140 175 5 8 0 0 0 0 
140 177 5 8 0 0 0 0 
140 179 5 8 0 0 0 0 
140 181 5 8 0 0 0 0 
140 183 5 8 0 0 0 0 
142 120 5 8 0 0 0 0 
142 121 5 8 0 0 0 0 
142 122 5 8 0 0 0 0 
142 123 5 8 0 0 0 0 
142 124 5 8 0 0 0 0 
142 125 5 8 0 0 0 0 
142 126 5 8 0 0 0 0 
142 127 5 8 0 0 0 0 
142 128 5 8 0 0 0 0 
142 167 5 8 0 0 0 0 
142 169 5 8 0 0 0 0 
142 171 5 8 0 0 0 0 
142 173 5 8 0 0 0 0 
142 175 5 8 0 0 0 0 
142 177 5 8 0 0 0 0 
142 179 5 8 0 0 0 0 
142 181 5 8 0 0 0 0 
142 183 5 8 0 0 0 0 
144 120 5 8 0 0 0 0 
144 121 5 8 0 0 0 0 
144 122 5 8 0 0 0 0 
144 123 5 8 0 0 0 0 
144 124 5 8 0 0 0 0 
144 125 5 8 0 0 0 0 
144 126 5 8 0 0 0 0 
144 127 5 8 0 0 0 0 
144 128 5 8 0 0 0 0 
144 167 5 8 0 0 0 0 
144 169 5 8 0 0 0 0 
144 171 5 8 0 0 0 0 
144 173 5 8 0 0 0 0 
144 175 5 8 0 0 0 0 
144 177 5 8 0 0 0 0 
144 179 5 8 0 0 0 0 
144 181 5 8 0 0 0 0 
144 183 5 8 0 0 0 0 
146 120 5 8 0 0 0 0 
146 121 5 8 0 0 0 0 
146 122 5 8 0 0 0 0 
146 123 5 8 0 0 0 0 
146 124 5 8 0 0 0 0 
146 125 5 8 0 0 0 0 
146 126 5 8 0 0 0 0 
146 127 5 8 0 0 0 0 
146 128 5 8 0 0 0 0 
146 167 5 8 0 0 0 0 
146 169 5 8 0 0 0 0 
146 171 5 8 0 0 0 0 
146 173 5 8 0 0 0 0 
146 175 5 8 0 0 0 0 
146 177 5 8 0 0 0 0 
146 179 5 8 0 0 0 0 
146 181 5 8 0 0 0 0 
146 183 5 8 0 0 0 0 
100 80 5 15 0 0 0 0 
100 82 5 15 0 0 0 0 
100 84 5 15 0 0 0 0 
100 86 5 15 0 0 0 0 
100 89 5 15 0 0 0 0 
100 91 5 15 0 0 0 0 
100 93 5 15 0 0 0 0 
100 95 5 15 0 0 0 0 
100 97 5 15 0 0 0 0 
100 99 5 15 0 0 0 0 
100 166 5 15 0 0 0 0 
100 168 5 15 0 0 0 0 
100 170 5 15 0 0 0 0 
100 172 5 15 0 0 0 0 
100 174 5 15 0 0 0 0 
100 176 5 15 0 0 0 0 
100 178 5 15 0 0 0 0 
100 180 5 15 0 0 0 0 
100 182 5 15 0 0 0 0 
102 80 5 15 0 0 0 0 
102 82 5 15 0 0 0 0 
102 84 5 15 0 0 0 0 
102 86 5 15 0 0 0 0 
102 89 5 15 0 0 0 0 
102 91 5 15 0 0 0 0 
102 93 5 15 0 0 0 0 
102 95 5 15 0 0 0 0 
102 97 5 15 0 0 0 0 
102 99 5 15 0 0 0 0 
102 166 5 15 0 0 0 0 
102 168 5 15 0 0 0 0 
102 170 5 15 0 0 0 0 
102 172 5 15 0 0 0 0 
102 174 5 15 0 0 0 0 
102 176 5 15 0 0 0 0 
102 178 5 15 0 0 0 0 
102 180 5 15 0 0 0 0 
102 182 5 15 0 0 0 0 
104 80 5 15 0 0 0 0 
104 82 5 15 0 0 0 0 
104 84 5 15 0 0 0 0 
104 86 5 15 0 0 0 0 
104 89 5 15 0 0 0 0 
104 91 5 15 0 0 0 0 
104 93 5 15 0 0 0 0 
104 95 5 15 0 0 0 0 
104 97 5 15 0 0 0 0 
104 99 5 15 0 0 0 0 
104 166 5 15 0 0 0 0 
104 168 5 15 0 0 0 0 
104 170 5 15 0 0 0 0 
104 172 5 15 0 0 0 0 
104 174 5 15 0 0 0 0 
104 176 5 15 0 0 0 0 
104 178 5 15 0 0 0 0 
104 180 5 15 0 0 0 0 
104 182 5 15 0 0 0 0 
106 80 5 15 0 0 0 0 
106 82 5 15 0 0 0 0 
106 84 5 15 0 0 0 0 
106 86 5 15 0 0 0 0 
106 89 5 15 0 0 0 0 
106 91 5 15 0 0 0 0 
106 93 5 15 0 0 0 0 
106 95 5 15 0 0 0 0 
106 97 5 15 0 0 0 0 
106 99 5 15 0 0 0 0 
106 166 5 15 0 0 0 0 
106 168 5 15 0 0 0 0 
106 170 5 15 0 0 0 0 
106 172 5 15 0 0 0 0 
106 174 5 15 0 0 0 0 
106 176 5 15 0 0 0 0 
106 178 5 15 0 0 0 0 
106 180 5 15 0 0 0 0 
106 182 5 15 0 0 0 0 
108 80 5 15 0 0 0 0 
108 82 5 15 0 0 0 0 
108 84 5 15 0 0 0 0 
108 86 5 15 0 0 0 0 
108 89 5 15 0 0 0 0 
108 91 5 15 0 0 0 0 
108 93 5 15 0 0 0 0 
108 95 5 15 0 0 0 0 
108 97 5 15 0 0 0 0 
108 99 5 15 0 0 0 0 
108 166 5 15 0 0 0 0 
108 168 5 15 0 0 0 0 
108 170 5 15 0 0 0 0 
108 172 5 15 0 0 0 0 
108 174 5 15 0 0 0 0 
108 176 5 15 0 0 0 0 
108 178 5 15 0 0 0 0 
108 180 5 15 0 0 0 0 
108 182 5 15 0 0 0 0 
110 80 5 15 0 0 0 0 
110 82 5 15 0 0 0 0 
110 84 5 15 0 0 0 0 
110 86 5 15 0 0 0 0 
110 89 5 15 0 0 0 0 
110 91 5 15 0 0 0 0 
110 93 5 15 0 0 0 0 
110 95 5 15 0 0 0 0 
110 97 5 15 0 0 0 0 
110 99 5 15 0 0 0 0 
110 166 5 15 0 0 0 0 
110 168 5 15 0 0 0 0 
110 170 5 15 0 0 0 0 
110 172 5 15 0 0 0 0 
110 174 5 15 0 0 0 0 
110 176 5 15 0 0 0 0 
110 178 5 15 0 0 0 0 
110 180 5 15 0 0 0 0 
110 182 5 15 0 0 0 0 
112 80 5 15 0 0 0 0 
112 82 5 15 0 0 0 0 
112 84 5 15 0 0 0 0 
112 86 5 15 0 0 0 0 
112 89 5 15 0 0 0 0 
112 91 5 15 0 0 0 0 
112 93 5 15 0 0 0 0 
112 95 5 15 0 0 0 0 
112 97 5 15 0 0 0 0 
112 99 5 15 0 0 0 0 
112 166 5 15 0 0 0 0 
112 168 5 15 0 0 0 0 
112 170 5 15 0 0 0 0 
112 172 5 15 0 0 0 0 
112 174 5 15 0 0 0 0 
112 176 5 15 0 0 0 0 
112 178 5 15 0 0 0 0 
112 180 5 15 0 0 0 0 
112 182 5 15 0 0 0 0 
114 80 5 15 0 0 0 0 
114 82 5 15 0 0 0 0 
114 84 5 15 0 0 0 0 
114 86 5 15 0 0 0 0 
114 89 5 15 0 0 0 0 
114 91 5 15 0 0 0 0 
114 93 5 15 0 0 0 0 
114 95 5 15 0 0 0 0 
114 97 5 15 0 0 0 0 
114 99 5 15 0 0 0 0 
114 166 5 15 0 0 0 0 
114 168 5 15 0 0 0 0 
114 170 5 15 0 0 0 0 
114 172 5 15 0 0 0 0 
114 174 5 15 0 0 0 0 
114 176 5 15 0 0 0 0 
114 178 5 15 0 0 0 0 
114 180 5 15 0 0 0 0 
114 182 5 15 0 0 0 0 
116 80 5 15 0 0 0 0 
116 82 5 15 0 0 0 0 
116 84 5 15 0 0 0 0 
116 86 5 15 0 0 0 0 
116 89 5 15 0 0 0 0 
116 91 5 15 0 0 0 0 
116 93 5 15 0 0 0 0 
116 95 5 15 0 0 0 0 
116 97 5 15 0 0 0 0 
116 99 5 15 0 0 0 0 
116 166 5 15 0 0 0 0 
116 168 5 15 0 0 0 0 
116 170 5 15 0 0 0 0 
116 172 5 15 0 0 0 0 
116 174 5 15 0 0 0 0 
116 176 5 15 0 0 0 0 
116 178 5 15 0 0 0 0 
116 180 5 15 0 0 0 0 
116 182 5 15 0 0 0 0 
118 80 5 15 0 0 0 0 
118 82 5 15 0 0 0 0 
118 84 5 15 0 0 0 0 
118 86 5 15 0 0 0 0 
118 89 5 15 0 0 0 0 
118 91 5 15 0 0 0 0 
118 93 5 15 0 0 0 0 
118 95 5 15 0 0 0 0 
118 97 5 15 0 0 0 0 
118 99 5 15 0 0 0 0 
118 166 5 15 0 0 0 0 
118 168 5 15 0 0 0 0 
118 170 5 15 0 0 0 0 
118 172 5 15 0 0 0 0 
118 174 5 15 0 0 0 0 
118 176 5 15 0 0 0 0 
118 178 5 15 0 0 0 0 
118 180 5 15 0 0 0 0 
118 182 5 15 0 0 0 0 
129 80 5 15 0 0 0 0 
129 82 5 15 0 0 0 0 
129 84 5 15 0 0 0 0 
129 86 5 15 0 0 0 0 
129 89 5 15 0 0 0 0 
129 91 5 15 0 0 0 0 
129 93 5 15 0 0 0 0 
129 95 5 15 0 0 0 0 
129 97 5 15 0 0 0 0 
129 99 5 15 0 0 0 0 
129 166 5 15 0 0 0 0 
129 168 5 15 0 0 0 0 
129 170 5 15 0 0 0 0 
129 172 5 15 0 0 0 0 
129 174 5 15 0 0 0 0 
129 176 5 15 0 0 0 0 
129 178 5 15 0 0 0 0 
129 180 5 15 0 0 0 0 
129 182 5 15 0 0 0 0 
131 80 5 15 0 0 0 0 
131 82 5 15 0 0 0 0 
131 84 5 15 0 0 0 0 
131 86 5 15 0 0 0 0 
131 89 5 15 0 0 0 0 
131 91 5 15 0 0 0 0 
131 93 5 15 0 0 0 0 
131 95 5 15 0 0 0 0 
131 97 5 15 0 0 0 0 
131 99 5 15 0 0 0 0 
131 166 5 15 0 0 0 0 
131 168 5 15 0 0 0 0 
131 170 5 15 0 0 0 0 
131 172 5 15 0 0 0 0 
131 174 5 15 0 0 0 0 
131 176 5 15 0 0 0 0 
131 178 5 15 0 0 0 0 
131 180 5 15 0 0 0 0 
131 182 5 15 0 0 0 0 
133 80 5 15 0 0 0 0 
133 82 5 15 0 0 0 0 
133 84 5 15 0 0 0 0 
133 86 5 15 0 0 0 0 
133 89 5 15 0 0 0 0 
133 91 5 15 0 0 0 0 
133 93 5 15 0 0 0 0 
133 95 5 15 0 0 0 0 
133 97 5 15 0 0 0 0 
133 99 5 15 0 0 0 0 
133 166 5 15 0 0 0 0 
133 168 5 15 0 0 0 0 
133 170 5 15 0 0 0 0 
133 172 5 15 0 0 0 0 
133 174 5 15 0 0 0 0 
133 176 5 15 0 0 0 0 
133 178 5 15 0 0 0 0 
133 180 5 15 0 0 0 0 
133 182 5 15 0 0 0 0 
136 80 5 15 0 0 0 0 
136 82 5 15 0 0 0 0 
136 84 5 15 0 0 0 0 
136 86 5 15 0 0 0 0 
136 89 5 15 0 0 0 0 
136 91 5 15 0 0 0 0 
136 93 5 15 0 0 0 0 
136 95 5 15 0 0 0 0 
136 97 5 15 0 0 0 0 
136 99 5 15 0 0 0 0 
136 166 5 15 0 0 0 0 
136 168 5 15 0 0 0 0 
136 170 5 15 0 0 0 0 
136 172 5 15 0 0 0 0 
136 174 5 15 0 0 0 0 
136 176 5 15 0 0 0 0 
136 178 5 15 0 0 0 0 
136 180 5 15 0 0 0 0 
136 182 5 15 0 0 0 0 
138 80 5 15 0 0 0 0 
138 82 5 15 0 0 0 0 
138 84 5 15 0 0 0 0 
138 86 5 15 0 0 0 0 
138 89 5 15 0 0 0 0 
138 91 5 15 0 0 0 0 
138 93 5 15 0 0 0 0 
138 95 5 15 0 0 0 0 
138 97 5 15 0 0 0 0 
138 99 5 15 0 0 0 0 
138 166 5 15 0 0 0 0 
138 168 5 15 0 0 0 0 
138 170 5 15 0 0 0 0 
138 172 5 15 0 0 0 0 
138 174 5 15 0 0 0 0 
138 176 5 15 0 0 0 0 
138 178 5 15 0 0 0 0 
138 180 5 15 0 0 0 0 
138 182 5 15 0 0 0 0 
140 80 5 15 0 0 0 0 
140 82 5 15 0 0 0 0 
140 84 5 15 0 0 0 0 
140 86 5 15 0 0 0 0 
140 89 5 15 0 0 0 0 
140 91 5 15 0 0 0 0 
140 93 5 15 0 0 0 0 
140 95 5 15 0 0 0 0 
140 97 5 15 0 0 0 0 
140 99 5 15 0 0 0 0 
140 166 5 15 0 0 0 0 
140 168 5 15 0 0 0 0 
140 170 5 15 0 0 0 0 
140 172 5 15 0 0 0 0 
140 174 5 15 0 0 0 0 
140 176 5 15 0 0 0 0 
140 178 5 15 0 0 0 0 
140 180 5 15 0 0 0 0 
140 182 5 15 0 0 0 0 
142 80 5 15 0 0 0 0 
142 82 5 15 0 0 0 0 
142 84 5 15 0 0 0 0 
142 86 5 15 0 0 0 0 
142 89 5 15 0 0 0 0 
142 91 5 15 0 0 0 0 
142 93 5 15 0 0 0 0 
142 95 5 15 0 0 0 0 
142 97 5 15 0 0 0 0 
142 99 5 15 0 0 0 0 
142 166 5 15 0 0 0 0 
142 168 5 15 0 0 0 0 
142 170 5 15 0 0 0 0 
142 172 5 15 0 0 0 0 
142 174 5 15 0 0 0 0 
142 176 5 15 0 0 0 0 
142 178 5 15 0 0 0 0 
142 180 5 15 0 0 0 0 
142 182 5 15 0 0 0 0 
144 80 5 15 0 0 0 0 
144 82 5 15 0 0 0 0 
144 84 5 15 0 0 0 0 
144 86 5 15 0 0 0 0 
144 89 5 15 0 0 0 0 
144 91 5 15 0 0 0 0 
144 93 5 15 0 0 0 0 
144 95 5 15 0 0 0 0 
144 97 5 15 0 0 0 0 
144 99 5 15 0 0 0 0 
144 166 5 15 0 0 0 0 
144 168 5 15 0 0 0 0 
144 170 5 15 0 0 0 0 
144 172 5 15 0 0 0 0 
144 174 5 15 0 0 0 0 
144 176 5 15 0 0 0 0 
144 178 5 15 0 0 0 0 
144 180 5 15 0 0 0 0 
144 182 5 15 0 0 0 0 
146 80 5 15 0 0 0 0 
146 82 5 15 0 0 0 0 
146 84 5 15 0 0 0 0 
146 86 5 15 0 0 0 0 
146 89 5 15 0 0 0 0 
146 91 5 15 0 0 0 0 
146 93 5 15 0 0 0 0 
146 95 5 15 0 0 0 0 
146 97 5 15 0 0 0 0 
146 99 5 15 0 0 0 0 
146 166 5 15 0 0 0 0 
146 168 5 15 0 0 0 0 
146 170 5 15 0 0 0 0 
146 172 5 15 0 0 0 0 
146 174 5 15 0 0 0 0 
146 176 5 15 0 0 0 0 
146 178 5 15 0 0 0 0 
146 180 5 15 0 0 0 0 
146 182 5 15 0 0 0 0 
101 120 7 8 0 0 0 0 
101 121 7 8 0 0 0 0 
101 122 7 8 0 0 0 0 
101 123 7 8 0 0 0 0 
101 124 7 8 0 0 0 0 
101 125 7 8 0 0 0 0 
101 126 7 8 0 0 0 0 
101 127 7 8 0 0 0 0 
101 128 7 8 0 0 0 0 
101 167 7 8 0 0 0 0 
101 169 7 8 0 0 0 0 
101 171 7 8 0 0 0 0 
101 173 7 8 0 0 0 0 
101 175 7 8 0 0 0 0 
101 177 7 8 0 0 0 0 
101 179 7 8 0 0 0 0 
101 181 7 8 0 0 0 0 
101 183 7 8 0 0 0 0 
103 120 7 8 0 0 0 0 
103 121 7 8 0 0 0 0 
103 122 7 8 0 0 0 0 
103 123 7 8 0 0 0 0 
103 124 7 8 0 0 0 0 
103 125 7 8 0 0 0 0 
103 126 7 8 0 0 0 0 
103 127 7 8 0 0 0 0 
103 128 7 8 0 0 0 0 
103 167 7 8 0 0 0 0 
103 169 7 8 0 0 0 0 
103 171 7 8 0 0 0 0 
103 173 7 8 0 0 0 0 
103 175 7 8 0 0 0 0 
103 177 7 8 0 0 0 0 
103 179 7 8 0 0 0 0 
103 181 7 8 0 0 0 0 
103 183 7 8 0 0 0 0 
105 120 7 8 0 0 0 0 
105 121 7 8 0 0 0 0 
105 122 7 8 0 0 0 0 
105 123 7 8 0 0 0 0 
105 124 7 8 0 0 0 0 
105 125 7 8 0 0 0 0 
105 126 7 8 0 0 0 0 
105 127 7 8 0 0 0 0 
105 128 7 8 0 0 0 0 
105 167 7 8 0 0 0 0 
105 169 7 8 0 0 0 0 
105 171 7 8 0 0 0 0 
105 173 7 8 0 0 0 0 
105 175 7 8 0 0 0 0 
105 177 7 8 0 0 0 0 
105 179 7 8 0 0 0 0 
105 181 7 8 0 0 0 0 
105 183 7 8 0 0 0 0 
107 120 7 8 0 0 0 0 
107 121 7 8 0 0 0 0 
107 122 7 8 0 0 0 0 
107 123 7 8 0 0 0 0 
107 124 7 8 0 0 0 0 
107 125 7 8 0 0 0 0 
107 126 7 8 0 0 0 0 
107 127 7 8 0 0 0 0 
107 128 7 8 0 0 0 0 
107 167 7 8 0 0 0 0 
107 169 7 8 0 0 0 0 
107 171 7 8 0 0 0 0 
107 173 7 8 0 0 0 0 
107 175 7 8 0 0 0 0 
107 177 7 8 0 0 0 0 
107 179 7 8 0 0 0 0 
107 181 7 8 0 0 0 0 
107 183 7 8 0 0 0 0 
